host_time_iso,host_time_unix_ns,sample_index,record_type,ir1,ir2,ir3,ir4,ir1_repeat,ir2_repeat,ir3_repeat,ir4_repeat,red1,red2,red3,red4,accel_x_raw,accel_y_raw,accel_z_raw,accel_x_g,accel_y_g,accel_z_g,reserved,heart_rate,debug,host_time,elapsed_s_host,elapsed_s_sample,elapsed_s,ir_mean,red_mean,ir_ac_pct,red_ac_pct,accel_mag_g,accel_dynamic_g
2026-05-22T02:37:47.602+00:00,1779417467602077000,76,R,7516,7768,9019,10218,7516,7768,9019,10218,19137,23440,18422,22105,-127,-221,-16,-0.498039,-0.866667,-0.062745,1,255,900,2026-05-22 02:37:47.602000+00:00,2.102,2.5,2.102,8630.25,20776.0,-0.07236727841139351,-0.036086318473789306,1.00154454191264,-8.401326787210728e-05
2026-05-22T02:37:47.602+00:00,1779417467602232000,77,R,7518,7770,9018,10219,7518,7770,9018,10219,19138,23441,18421,22108,-126,-221,-17,-0.494118,-0.866667,-0.066667,1,255,a00,2026-05-22 02:37:47.602000+00:00,2.102,2.533333333333333,2.102,8631.25,20777.0,-0.06078851386557054,-0.03127480934395073,0.999854377248007,-0.0017741779325052276
2026-05-22T02:37:47.602+00:00,1779417467602306000,78,R,7517,7772,9020,10222,7517,7772,9020,10222,19137,23440,18422,22113,-128,-221,-17,-0.501961,-0.866667,-0.066667,1,255,b00,2026-05-22 02:37:47.602000+00:00,2.102,2.566666666666667,2.102,8632.75,20778.0,-0.043420367046836106,-0.026463300214112157,1.003753467390773,0.0021249122102608986
2026-05-22T02:37:47.602+00:00,1779417467602382000,79,R,7518,7774,9020,10221,7518,7774,9020,10221,19137,23441,18426,22112,-128,-221,-17,-0.501961,-0.866667,-0.066667,1,255,c00,2026-05-22 02:37:47.602000+00:00,2.102,2.6,2.102,8633.25,20779.0,-0.037630984773924625,-0.02165179108427358,1.003753467390773,0.0021249122102608986
2026-05-22T02:37:47.602+00:00,1779417467602445000,80,R,7520,7777,9024,10225,7520,7777,9024,10225,19141,23446,18425,22115,-129,-221,-16,-0.505882,-0.866667,-0.062745,1,255,d00,2026-05-22 02:37:47.602000+00:00,2.102,2.6333333333333333,2.102,8636.5,20781.75,0.0,-0.008420140977217504,1.0054676632483017,0.0038391080677895317
2026-05-22T02:37:47.751+00:00,1779417467751652000,81,R,7518,7776,9020,10226,7518,7776,9020,10226,19135,23443,18425,22115,-130,-221,-16,-0.509804,-0.866667,-0.062745,1,255,e00,2026-05-22 02:37:47.751000+00:00,2.251,2.6666666666666665,2.251,8635.0,20779.5,-0.017368146818734442,-0.019246036519354297,1.0074466449048307,0.00581808972431852
2026-05-22T02:37:47.751+00:00,1779417467751689000,82,R,7522,7778,9023,10229,7522,7778,9023,10229,19139,23443,18429,22115,-131,-220,-16,-0.513725,-0.862745,-0.062745,1,255,f00,2026-05-22 02:37:47.751000+00:00,2.251,2.7,2.251,8638.0,20781.5,0.0,-0.009623018259677148,1.0060711931444017,0.004442637963889551
2026-05-22T02:37:47.751+00:00,1779417467751704000,83,R,7521,7779,9025,10227,7521,7779,9025,10227,19143,23445,18429,22117,-131,-220,-17,-0.513725,-0.862745,-0.066667,1,255,000,2026-05-22 02:37:47.751000+00:00,2.251,2.7333333333333334,2.251,8638.0,20783.5,0.0,0.0,1.0063234070312586,0.003981139221504781
2026-05-22T02:37:47.751+00:00,1779417467751718000,84,R,7523,7778,9026,10231,7523,7778,9026,10231,19139,23447,18430,22119,-131,-219,-17,-0.513725,-0.858824,-0.066667,1,255,100,2026-05-22 02:37:47.751000+00:00,2.251,2.7666666666666666,2.251,8639.5,20783.75,0.0,0.0,1.0029638714779312,0.00042195551032442324
2026-05-22T02:37:47.751+00:00,1779417467751731000,85,R,7524,7779,9025,10232,7524,7779,9025,10232,19144,23448,18434,22123,-131,-220,-16,-0.513725,-0.862745,-0.062745,1,255,200,2026-05-22 02:37:47.751000+00:00,2.251,2.8,2.251,8640.0,20787.25,0.0,0.0,1.0060711931444017,0.003529277176794965
2026-05-22T02:37:47.902+00:00,1779417467902647000,86,R,7522,7780,9025,10233,7522,7780,9025,10233,19147,23452,18433,22123,-131,-220,-16,-0.513725,-0.862745,-0.062745,1,255,300,2026-05-22 02:37:47.902000+00:00,2.402,2.8333333333333335,2.402,8640.0,20788.75,0.0,0.004810525429640052,1.0060711931444017,0.00372892533464797
2026-05-22T02:37:47.902+00:00,1779417467902679000,87,R,7525,7781,9025,10233,7525,7781,9025,10233,19143,23450,18431,22128,-131,-222,-16,-0.513725,-0.870588,-0.062745,1,255,400,2026-05-22 02:37:47.902000+00:00,2.402,2.8666666666666667,2.402,8641.0,20788.0,0.0,0.001202631357410013,1.012804905395901,0.010462637586147183
2026-05-22T02:37:47.902+00:00,1779417467902695000,88,R,7527,7784,9031,10240,7527,7784,9031,10240,19145,23453,18437,22127,-130,-222,-16,-0.509804,-0.870588,-0.062745,1,255,500,2026-05-22 02:37:47.902000+00:00,2.402,2.9,2.402,8645.5,20790.5,0.017353077279037482,0.013228944931510144,1.0108217049435573,0.009193149763045083
2026-05-22T02:37:47.902+00:00,1779417467902709000,89,R,7527,7783,9030,10236,7527,7783,9030,10236,19144,23454,18438,22132,-129,-221,-15,-0.505882,-0.866667,-0.058824,1,255,600,2026-05-22 02:37:47.902000+00:00,2.402,2.933333333333333,2.402,8644.0,20792.0,-0.008675785881604442,0.020444733075970223,1.005230595330743,0.003602040150230801
2026-05-22T02:37:47.902+00:00,1779417467902722000,90,R,7529,7783,9030,10237,7529,7783,9030,10237,19150,23456,18440,22133,-129,-222,-15,-0.505882,-0.870588,-0.058824,1,255,700,2026-05-22 02:37:47.902000+00:00,2.402,2.966666666666667,2.402,8644.75,20794.75,-0.008675033254294142,0.03367367800748037,1.0086130708274605,0.00706852891482046
2026-05-22T02:37:47.902+00:00,1779417467902735000,91,R,7529,7783,9033,10238,7529,7783,9033,10238,19149,23456,18440,22130,-129,-220,-14,-0.505882,-0.862745,-0.054902,1,255,800,2026-05-22 02:37:47.902000+00:00,2.402,3.0,2.402,8645.75,20793.75,0.0,0.028863152577840313,1.0016285551805122,8.401326787210728e-05
2026-05-22T02:37:48.053+00:00,1779417468053310000,92,R,7531,7785,9033,10240,7531,7785,9033,10240,19151,23461,18442,22136,-128,-220,-14,-0.501961,-0.862745,-0.054902,1,255,900,2026-05-22 02:37:48.053000+00:00,2.553,3.033333333333333,2.553,8647.25,20797.5,0.0,0.04690262293899051,0.999653945198037,-0.0019746099824752283
2026-05-22T02:37:48.053+00:00,1779417468053479000,93,R,7530,7787,9031,10242,7530,7787,9031,10242,19148,23459,18443,22140,-123,-222,-15,-0.482353,-0.870588,-0.058824,1,255,a00,2026-05-22 02:37:48.053000+00:00,2.553,3.066666666666667,2.553,8647.5,20797.5,0.0,0.04690262293899051,0.9970196313659024,-0.004524910546737648
2026-05-22T02:37:48.053+00:00,1779417468053559000,94,R,7529,7789,9033,10244,7529,7789,9033,10244,19152,23460,18441,22137,-124,-220,-15,-0.486275,-0.862745,-0.058824,1,255,b00,2026-05-22 02:37:48.053000+00:00,2.553,3.1,2.553,8648.75,20797.5,0.0,0.04690262293899051,0.9920950426375489,-0.008988752063973648
2026-05-22T02:37:48.053+00:00,1779417468053625000,95,R,7530,7788,9037,10245,7530,7788,9037,10245,19151,23462,18442,22139,-124,-220,-16,-0.486275,-0.862745,-0.062745,1,255,c00,2026-05-22 02:37:48.053000+00:00,2.553,3.1333333333333333,2.553,8650.0,20798.5,0.0,0.051713148368630564,0.9923352486307235,-0.008748546070799001
2026-05-22T02:37:48.053+00:00,1779417468053688000,96,R,7533,7789,9036,10247,7533,7789,9036,10247,19154,23463,18445,22138,-124,-220,-15,-0.486275,-0.862745,-0.058824,1,255,d00,2026-05-22 02:37:48.053000+00:00,2.553,3.1666666666666665,2.553,8651.25,20800.0,0.0,0.05892893651309064,0.9920950426375489,-0.008988752063973648
2026-05-22T02:37:48.202+00:00,1779417468202169000,97,R,7535,7787,9039,10248,7535,7787,9039,10248,19158,23467,18451,22145,-126,-220,-16,-0.494118,-0.862745,-0.062745,1,255,e00,2026-05-22 02:37:48.202000+00:00,2.702,3.2,2.702,8652.25,20805.25,0.0,0.08418419501870092,0.9962020216672921,-0.004674341731304765
2026-05-22T02:37:48.202+00:00,1779417468202323000,98,R,7532,7790,9040,10249,7532,7790,9040,10249,19157,23467,18442,22142,-128,-220,-15,-0.501961,-0.862745,-0.058824,1,255,f00,2026-05-22 02:37:48.202000+00:00,2.702,3.2333333333333334,2.702,8652.75,20802.0,0.0,0.06854998737237075,0.9998770141982463,-0.0009993492003506077
2026-05-22T02:37:48.202+00:00,1779417468202397000,99,R,7536,7791,9039,10250,7536,7791,9039,10250,19154,23471,18449,22147,-128,-219,-14,-0.501961,-0.858824,-0.054902,1,255,000,2026-05-22 02:37:48.202000+00:00,2.702,3.2666666666666666,2.702,8654.0,20805.25,0.0,0.08418419501870092,0.9962719197593597,-0.004604443639237177
2026-05-22T02:37:48.202+00:00,1779417468202461000,100,R,7542,7789,9050,10252,7542,7789,9050,10252,19158,23473,18451,22148,-129,-218,-12,-0.505882,-0.854902,-0.047059,1,255,100,2026-05-22 02:37:48.202000+00:00,2.702,3.3,2.702,8658.25,20807.5,0.03177170585177055,0.09500787723539103,0.994479048049279,-0.006604746652243532
2026-05-22T02:37:48.202+00:00,1779417468202525000,101,R,7538,7796,9042,10250,7538,7796,9042,10250,19158,23472,18450,22148,-129,-219,-13,-0.505882,-0.858824,-0.05098,1,255,200,2026-05-22 02:37:48.202000+00:00,2.702,3.3333333333333335,2.702,8656.5,20807.0,0.00577634011090573,0.09139888397152203,0.9980452000285358,-0.0030385946729867275
2026-05-22T02:37:48.352+00:00,1779417468352315000,102,R,7538,7795,9043,10256,7538,7795,9043,10256,19157,23475,18450,22148,-130,-220,-13,-0.509804,-0.862745,-0.05098,1,255,300,2026-05-22 02:37:48.352000+00:00,2.852,3.3666666666666667,2.852,8658.0,20807.5,0.02310536044362292,0.09019301304792256,1.0034081990102532,0.002101653847384588
2026-05-22T02:37:48.352+00:00,1779417468352442000,103,R,7540,7796,9044,10256,7540,7796,9044,10256,19161,23472,18455,22153,-131,-220,-13,-0.513725,-0.862745,-0.05098,1,255,400,2026-05-22 02:37:48.352000+00:00,2.852,3.4,2.852,8659.0,20810.25,0.03176895306859206,0.10221751888017702,1.005406022982755,0.004099477819886399
2026-05-22T02:37:48.352+00:00,1779417468352521000,104,R,7539,7796,9045,10258,7539,7796,9045,10258,19164,23478,18458,22153,-129,-219,-14,-0.505882,-0.858824,-0.054902,1,255,500,2026-05-22 02:37:48.352000+00:00,2.852,3.433333333333333,2.852,8659.5,20813.25,0.03754512635379061,0.10942497775426277,0.9982532196311715,-0.0030533255316971264
2026-05-22T02:37:48.352+00:00,1779417468352589000,105,R,7544,7811,9051,10268,7544,7811,9051,10268,19148,23458,18452,22142,-130,-219,-14,-0.509804,-0.858824,-0.054902,1,255,b1970,2026-05-22 02:37:48.352000+00:00,2.852,3.466666666666667,2.852,8668.5,20800.0,0.1386241552590539,0.038476337052712584,1.000246475123007,-0.001060070039861749
2026-05-22T02:37:48.352+00:00,1779417468352652000,106,R,7547,7809,9052,10266,7547,7809,9052,10266,19151,23463,18455,22141,-130,-219,-14,-0.509804,-0.858824,-0.054902,1,255,c1970,2026-05-22 02:37:48.352000+00:00,2.852,3.5,2.852,8668.5,20802.5,0.12705746462604678,0.04207995190862639,1.000246475123007,-0.001060070039861749
2026-05-22T02:37:48.352+00:00,1779417468352716000,107,R,7545,7813,9055,10272,7545,7813,9055,10272,19151,23463,18456,22143,-131,-220,-15,-0.513725,-0.862745,-0.058824,1,255,d1970,2026-05-22 02:37:48.352000+00:00,2.852,3.533333333333333,2.852,8671.25,20803.25,0.15592965839854467,0.040875701799733107,1.005834267474518,0.004750472772995451
2026-05-22T02:37:48.502+00:00,1779417468502711000,108,R,7547,7816,9058,10273,7547,7816,9058,10273,19152,23464,18455,22144,-130,-220,-15,-0.509804,-0.862745,-0.058824,1,255,e1970,2026-05-22 02:37:48.502000+00:00,3.002,3.566666666666667,3.002,8673.5,20803.75,0.17902517902517903,0.04087471898630697,1.0038372957890138,0.0027535010874912835
2026-05-22T02:37:48.502+00:00,1779417468502761000,109,R,7547,7816,9057,10274,7547,7816,9057,10274,19152,23466,18457,22143,-129,-221,-15,-0.505882,-0.866667,-0.058824,1,255,f1970,2026-05-22 02:37:48.502000+00:00,3.002,3.6,3.002,8673.5,20804.5,0.17613259030404527,0.04327859392657065,1.005230595330743,0.0041468006292204596
2026-05-22T02:37:48.502+00:00,1779417468502777000,110,R,7555,7822,9067,10285,7555,7822,9067,10285,19165,23477,18461,22154,-126,-222,-14,-0.494118,-0.870588,-0.054902,1,255,72040,2026-05-22 02:37:48.502000+00:00,3.002,3.6333333333333333,3.002,8682.25,20814.25,0.2771922732653827,0.08896048471442482,1.0025419159676068,0.0014581212660842446
2026-05-22T02:37:48.502+00:00,1779417468502791000,111,R,7556,7825,9061,10288,7556,7825,9061,10288,19165,23477,18464,22158,-127,-221,-14,-0.498039,-0.866667,-0.054902,1,255,82040,2026-05-22 02:37:48.502000+00:00,3.002,3.6666666666666665,3.002,8682.5,20816.0,0.2771842697926893,0.09617234083477592,1.0010837947015225,0.0
2026-05-22T02:37:48.502+00:00,1779417468502804000,112,R,7555,7822,9065,10284,7555,7822,9065,10284,19167,23479,18464,22159,-127,-221,-14,-0.498039,-0.866667,-0.054902,1,255,92040,2026-05-22 02:37:48.502000+00:00,3.002,3.7,3.002,8681.5,20817.25,0.2627400028872528,0.094963336939536,1.0010837947015225,0.0
2026-05-22T02:37:48.651+00:00,1779417468651486000,113,R,7555,7819,9064,10280,7555,7819,9064,10280,19159,23475,18461,22160,-128,-223,-14,-0.501961,-0.87451,-0.054902,1,255,a2040,2026-05-22 02:37:48.651000+00:00,3.151,3.7333333333333334,3.151,8679.5,20813.75,0.23674789236632407,0.07813439115278278,1.0098251409154955,0.008741346213972934
2026-05-22T02:37:48.651+00:00,1779417468651548000,114,R,7555,7818,9063,10277,7555,7818,9063,10277,19163,23475,18461,22153,-128,-222,-14,-0.501961,-0.870588,-0.054902,1,255,b2040,2026-05-22 02:37:48.651000+00:00,3.151,3.7666666666666666,3.151,8678.25,20813.0,0.2165252035336913,0.0745281884841928,1.00643059416385,0.005346799462327523
2026-05-22T02:37:48.651+00:00,1779417468651581000,115,R,7541,7805,9045,10255,7541,7805,9045,10255,19146,23450,18439,22121,-129,-219,-14,-0.505882,-0.858824,-0.054902,1,255,22100,2026-05-22 02:37:48.651000+00:00,3.151,3.8,3.151,8661.5,20789.0,0.011546677443565615,-0.04567637089213165,0.9982532196311715,-0.0028305750703510046
2026-05-22T02:37:48.651+00:00,1779417468651608000,116,R,7539,7804,9045,10256,7539,7804,9045,10256,19141,23448,18439,22123,-130,-219,-14,-0.509804,-0.858824,-0.054902,1,255,32100,2026-05-22 02:37:48.651000+00:00,3.151,3.8333333333333335,3.151,8661.0,20787.75,0.0,-0.05168641969372791,1.000246475123007,-0.0008373195785156273
2026-05-22T02:37:48.651+00:00,1779417468651636000,117,R,7540,7800,9048,10254,7540,7800,9048,10254,19143,23447,18438,22123,-130,-219,-15,-0.509804,-0.858824,-0.058824,1,255,42100,2026-05-22 02:37:48.651000+00:00,3.151,3.8666666666666667,3.151,8660.5,20787.75,-0.005773005426625101,-0.05168641969372791,1.0004694120101825,-0.0004069513884144005
2026-05-22T02:37:48.801+00:00,1779417468802037000,118,R,7538,7802,9044,10250,7538,7802,9044,10250,19141,23444,18438,22120,-129,-219,-16,-0.505882,-0.858824,-0.062745,1,255,52100,2026-05-22 02:37:48.801000+00:00,3.301,3.9,3.301,8658.5,20785.75,-0.028865027133125505,-0.061302497776281946,0.9987152727003829,-0.0017541393097996183
2026-05-22T02:37:48.802+00:00,1779417468802192000,119,R,7536,7804,9042,10251,7536,7804,9042,10251,19140,23440,18437,22118,-129,-220,-15,-0.505882,-0.862745,-0.058824,1,255,62100,2026-05-22 02:37:48.802000+00:00,3.302,3.933333333333333,3.302,8658.25,20783.75,-0.03175152984643806,-0.07091857585883597,1.0018511845204356,0.0014050741851512338
2026-05-22T02:37:48.802+00:00,1779417468802270000,120,R,7533,7802,9040,10250,7533,7802,9040,10250,19133,23434,18436,22113,-128,-220,-15,-0.501961,-0.862745,-0.058824,1,255,f2180,2026-05-22 02:37:48.802000+00:00,3.302,3.966666666666667,3.302,8656.25,20779.0,-0.05484355155293846,-0.09375676130490179,0.9998770141982463,-0.00036946092476064507
2026-05-22T02:37:48.802+00:00,1779417468802337000,121,R,7534,7802,9037,10249,7534,7802,9037,10249,19134,23432,18438,22111,-127,-222,-15,-0.498039,-0.870588,-0.058824,1,255,02180,2026-05-22 02:37:48.802000+00:00,3.302,4.0,3.302,8655.5,20778.75,-0.06350305969287612,-0.09495877106522105,1.0047022316293521,0.004455756506345221
2026-05-22T02:37:48.802+00:00,1779417468802401000,122,R,7535,7802,9038,10249,7535,7802,9038,10249,19132,23435,18433,22113,-127,-222,-14,-0.498039,-0.870588,-0.054902,1,255,12180,2026-05-22 02:37:48.802000+00:00,3.302,4.033333333333333,3.302,8656.0,20778.25,-0.05773005426625101,-0.09736279058585956,1.0044802341853225,0.004233759062315601
2026-05-22T02:37:48.951+00:00,1779417468951966000,123,R,7534,7802,9038,10250,7534,7802,9038,10250,19132,23432,18433,22110,-127,-220,-14,-0.498039,-0.862745,-0.054902,1,255,22180,2026-05-22 02:37:48.951000+00:00,3.451,4.066666666666666,3.451,8656.0,20776.75,-0.05773005426625101,-0.10457484914777508,0.997690337805273,-0.002556137317733853
2026-05-22T02:37:48.952+00:00,1779417468952121000,124,R,7534,7800,9039,10252,7534,7800,9039,10252,19132,23434,18433,22113,-127,-221,-13,-0.498039,-0.866667,-0.05098,1,255,32180,2026-05-22 02:37:48.952000+00:00,3.452,4.1,3.452,8656.25,20778.0,-0.05484355155293846,-0.09856480034617882,1.0008763633985969,0.00043025306331245794
2026-05-22T02:37:48.952+00:00,1779417468952196000,125,R,7535,7803,9042,10250,7535,7803,9042,10250,19134,23431,18438,22113,-128,-219,-13,-0.501961,-0.858824,-0.05098,1,255,42180,2026-05-22 02:37:48.952000+00:00,3.452,4.133333333333334,3.452,8657.5,20779.0,-0.04041103798637571,-0.09375676130490179,0.996063486378755,-0.004405925631427499
2026-05-22T02:37:48.952+00:00,1779417468952261000,126,R,7537,7803,9041,10254,7537,7803,9041,10254,19133,23436,18439,22119,-126,-221,-15,-0.494118,-0.866667,-0.058824,1,255,b2240,2026-05-22 02:37:48.952000+00:00,3.452,4.166666666666667,3.452,8658.75,20781.75,-0.02886419396738346,-0.06852279284477784,0.9993620714180621,-0.0015142919805347654
2026-05-22T02:37:48.952+00:00,1779417468952325000,127,R,7533,7804,9039,10255,7533,7804,9039,10255,19136,23436,18439,22115,-126,-221,-16,-0.494118,-0.866667,-0.062745,1,255,c2240,2026-05-22 02:37:48.952000+00:00,3.452,4.2,3.452,8657.75,20781.5,-0.04329504127460602,-0.06972494710521254,0.9996005311313114,-0.001483263570211113
2026-05-22T02:37:49.101+00:00,1779417469101815000,128,R,7540,7804,9044,10258,7540,7804,9044,10258,19134,23436,18437,22118,-126,-222,-15,-0.494118,-0.870588,-0.058824,1,255,d2240,2026-05-22 02:37:49.101000+00:00,3.601,4.233333333333333,3.601,8661.5,20781.25,0.0,-0.07092710136564724,1.0027643425271962,0.0016805478256736173
2026-05-22T02:37:49.101+00:00,1779417469101935000,129,R,7539,7808,9043,10254,7539,7808,9043,10254,19135,23437,18439,22119,-126,-223,-16,-0.494118,-0.87451,-0.062745,1,255,e2240,2026-05-22 02:37:49.101000+00:00,3.601,4.266666666666667,3.601,8661.0,20782.5,-0.020201437187959942,-0.06491633006347375,1.0064081046220763,0.00510155945920765
2026-05-22T02:37:49.102+00:00,1779417469102015000,130,R,7540,7807,9046,10260,7540,7807,9046,10260,19141,23439,18442,22125,-128,-223,-15,-0.501961,-0.87451,-0.058824,1,255,f2240,2026-05-22 02:37:49.102000+00:00,3.602,4.3,3.602,8663.25,20786.75,0.0028858363153641924,-0.04447970763608386,1.0100459636061125,0.008555126499252275
2026-05-22T02:37:49.102+00:00,1779417469102081000,131,R,7546,7816,9053,10267,7546,7816,9053,10267,19147,23450,18451,22133,-129,-220,-14,-0.505882,-0.862745,-0.054902,1,255,72310,2026-05-22 02:37:49.102000+00:00,3.602,4.333333333333333,3.602,8670.5,20795.25,0.08368683808039708,-0.003606462781304097,1.0016285551805122,0.0
2026-05-22T02:37:49.102+00:00,1779417469102144000,132,R,7545,7814,9052,10269,7545,7814,9052,10269,19150,23449,18451,22133,-127,-221,-15,-0.498039,-0.866667,-0.058824,1,255,82310,2026-05-22 02:37:49.102000+00:00,3.602,4.366666666666666,3.602,8670.0,20795.75,0.017304031839418584,-0.001202154260434699,1.0013065451628687,-0.0005446393575669894
2026-05-22T02:37:49.102+00:00,1779417469102206000,133,R,7546,7813,9054,10272,7546,7813,9054,10272,19148,23450,18450,22134,-127,-220,-13,-0.498039,-0.862745,-0.05098,1,255,92310,2026-05-22 02:37:49.102000+00:00,3.602,4.4,3.602,8671.25,20795.5,0.031724058372267404,-0.002404308520869398,0.9974822008166361,-0.004146354363876115
2026-05-22T02:37:49.252+00:00,1779417469252594000,134,R,7549,7815,9055,10270,7549,7815,9055,10270,19148,23451,18451,22134,-126,-220,-14,-0.494118,-0.862745,-0.054902,1,255,a2310,2026-05-22 02:37:49.252000+00:00,3.752,4.433333333333334,3.752,8672.25,20796.0,0.025951557093425604,0.0,0.9957388023738957,-0.005752034732964595
2026-05-22T02:37:49.252+00:00,1779417469252745000,135,R,7549,7816,9054,10273,7549,7816,9054,10273,19150,23455,18454,22137,-127,-219,-13,-0.498039,-0.858824,-0.05098,1,255,b2310,2026-05-22 02:37:49.252000+00:00,3.752,4.466666666666667,3.752,8673.0,20799.0,0.028833400611268094,0.014425851125216388,0.9940927868649888,-0.007398050241871457
2026-05-22T02:37:49.252+00:00,1779417469252821000,136,R,7556,7820,9060,10279,7556,7820,9060,10279,19156,23459,18455,22145,-120,-223,-16,-0.470588,-0.87451,-0.062745,1,255,12360,2026-05-22 02:37:49.252000+00:00,3.752,4.5,3.752,8678.75,20803.75,0.08649272019605017,0.03726678207347567,0.9950667017185331,-0.006424135388327201
