14:51:11.940  14,0,71,785830
14:51:16.292 R,8661,8778,9511,11274,8661,8778,9511,11274,24194,25912,21321,24502,   1,-268, -33,0,71,287660
14:51:16.292 R,8660,8787,9514,11286,8660,8787,9514,11286,24181,25910,21335,24515, -24,-258, -33,0,71,887710
14:51:16.292 R,8654,8788,9512,11288,8654,8788,9512,11288,24178,25916,21338,24521, -30,-257, -28,0,71,987710
14:51:16.292 R,8654,8788,9516,11292,8654,8788,9516,11292,24175,25916,21346,24522, -36,-254, -24,0,71,a87710
14:51:16.442 R,8655,8791,9515,11290,8655,8791,9515,11290,24169,25917,21347,24527, -41,-246, -23,0,71,b87710
14:51:16.442 R,8655,8794,9515,11293,8655,8794,9515,11293,24170,25919,21350,24525, -45,-246, -24,0,71,c87710
14:51:16.442 R,8654,8804,9521,11305,8654,8804,9521,11305,24169,25929,21367,24549, -45,-248, -14,0,71,387770
14:51:16.442 R,8653,8805,9520,11306,8653,8805,9520,11306,24170,25930,21366,24547, -47,-249, -15,0,71,487770
14:51:16.442 R,8654,8803,9522,11309,8654,8803,9522,11309,24171,25932,21372,24547, -44,-247, -17,0,71,587770
14:51:16.442 R,8656,8805,9519,11308,8656,8805,9519,11308,24168,25924,21370,24543, -46,-248, -17,0,71,687770
14:51:16.592 R,8654,8803,9519,11307,8654,8803,9519,11307,24172,25926,21366,24550, -49,-249, -14,0,71,787770
14:51:16.592 R,8643,8796,9508,11290,8643,8796,9508,11290,24151,25916,21357,24529, -58,-239,  -1,0,70,e87830
14:51:16.592 R,8644,8794,9509,11288,8644,8794,9509,11288,24149,25911,21361,24527, -61,-234,  -2,0,70,f87830
14:51:16.592 R,8644,8794,9510,11285,8644,8794,9510,11285,24151,25914,21361,24521, -62,-236,   0,0,70,087830
14:51:16.592 R,8642,8793,9509,11289,8642,8793,9509,11289,24148,25910,21357,24525, -64,-235,  -1,0,70,187830
14:51:16.742 R,8643,8792,9510,11285,8643,8792,9510,11285,24148,25916,21356,24522, -63,-237,   0,0,70,287830
14:51:16.742 R,8631,8797,9502,11293,8631,8797,9502,11293,24126,25899,21362,24525, -66,-248, -10,0,70,a87900
14:51:16.742 R,8630,8797,9500,11291,8630,8797,9500,11291,24122,25896,21363,24527, -65,-252, -12,0,70,b87900
14:51:16.742 R,8629,8799,9498,11292,8629,8799,9498,11292,24120,25894,21367,24530, -66,-252, -13,0,70,c87900
14:51:16.742 R,8628,8797,9495,11293,8628,8797,9495,11293,24114,25885,21368,24529, -68,-251, -13,0,70,d87900
14:51:16.892 R,8636,8803,9497,11303,8636,8803,9497,11303,24112,25875,21371,24529, -70,-250, -12,0,70,e87900
14:51:16.892 R,8623,8799,9490,11291,8623,8799,9490,11291,24107,25864,21369,24531, -72,-249, -12,0,70,f87900
14:51:16.892 R,8624,8801,9484,11295,8624,8801,9484,11295,24104,25857,21375,24533, -72,-249, -12,0,70,087900
14:51:16.892 R,8627,8800,9478,11294,8627,8800,9478,11294,24105,25848,21372,24535, -74,-248, -11,0,70,187900
14:51:16.892 R,8624,8799,9474,11293,8624,8799,9474,11293,24101,25832,21374,24538, -78,-244, -10,0,70,287900
14:51:17.041 R,8627,8798,9467,11295,8627,8798,9467,11295,24104,25816,21373,24541, -80,-243,  -7,0,70,387900
14:51:17.041 R,8627,8797,9459,11295,8627,8797,9459,11295,24107,25795,21370,24545, -84,-241,  -5,0,70,487900
14:51:17.041 R,8624,8806,9418,11308,8624,8806,9418,11308,24089,25688,21389,24571, -99,-236,   3,0,70,088010
